signal,frame_len,hop_ratio,window,zero_pad_factor,snr_db,fs,duration,hop,n_fft,signal_len,n_frames,mse,mae,frobenius,cosine,pearson,phase_mean,phase_std,energy_err_classical,energy_err_quantum,recon_rmse_classical,runtime_classical_s,runtime_quantum_s
sum_of_sines,256,1.0,hamming,1,20.0,16000,0.5,256,256,8000,31,6.157456198825621e-30,1.589614819003597e-15,2.7573579824333727e-13,0.9999999999999998,1.0,3.984268112566086e-17,4.4784054731672814e-15,0.6061457965726722,0.6061457965726722,0.10396572903210366,2.9542017728090286e-05,0.00022549997083842754
sum_of_sines,256,1.0,hamming,1,10.0,16000,0.5,256,256,8000,31,7.137801256180993e-30,1.7166889969367378e-15,2.8720234936012745e-13,1.0,1.0,9.177246776135366e-18,1.4711097924538694e-15,0.6038869647001776,0.6038869647001776,0.1105639814211325,2.908398164436221e-05,0.00025108299450948834
sum_of_sines,256,1.0,hamming,1,0.0,16000,0.5,256,256,8000,31,1.1741405113786186e-29,2.424520877522988e-15,3.7337156374755063e-13,1.0,1.0,1.0072587925026623e-18,6.034989444440406e-16,0.60082446062244,0.60082446062244,0.15025858048688917,3.145798109471798e-05,0.0002180000301450491
sum_of_sines,256,1.0,hamming,2,inf,16000,0.5,256,512,8000,31,7.608491242092456e-30,1.6982490896750117e-15,4.1691892684958866e-13,1.0,1.0,1.691914977295444e-16,9.31459823743824e-14,0.6072830927957599,0.60728309279576,0.10225568138798098,5.3292023949325085e-05,0.0002734999870881438
sum_of_sines,256,1.0,hamming,2,20.0,16000,0.5,256,512,8000,31,8.058540446788448e-30,1.7237721596781128e-15,4.270570592225249e-13,1.0,1.0,-9.429061474261032e-18,4.164872829376728e-15,0.6061457965726722,0.6061457965726722,0.10396572903210366,5.2291026804596186e-05,0.0002650829846970737
sum_of_sines,256,1.0,hamming,2,10.0,16000,0.5,256,512,8000,31,8.403403523100108e-30,1.842215782293462e-15,4.341948913216652e-13,1.0000000000000002,1.0,-1.8074699443242217e-17,1.9566163350424586e-15,0.6038869647001776,0.6038869647001776,0.1105639814211325,5.166599294170737e-05,0.000279792002402246
sum_of_sines,256,1.0,hamming,2,0.0,16000,0.5,256,512,8000,31,1.4116905739334856e-29,2.623181689785961e-15,5.621647969377407e-13,0.9999999999999998,1.0,-1.8186617086853622e-18,5.556566619244865e-16,0.60082446062244,0.6008244606224399,0.15025858048688917,5.162501474842429e-05,0.0002851249882951379
sum_of_sines,256,1.0,blackman,1,inf,16000,0.5,256,256,8000,31,4.248923750631312e-30,1.362765832836966e-15,2.323901485651434e-13,1.0000000000000002,1.0,-7.256174827663386e-14,3.5617244509677735e-10,0.6990649426119309,0.6990649426119309,0.15080544700111445,3.1582952942699194e-05,0.00022266700398176908
sum_of_sines,256,1.0,blackman,1,20.0,16000,0.5,256,256,8000,31,4.759665152034723e-30,1.4113341112771448e-15,2.358543728337908e-13,0.9999999999999999,1.0,-1.3486076055174533e-17,3.670525063512323e-15,0.6977502937099531,0.6977502937099531,0.15279617312088437,3.120803739875555e-05,0.00021229201229289174
sum_of_sines,256,1.0,blackman,1,10.0,16000,0.5,256,256,8000,31,5.410526186506815e-30,1.5345596447343965e-15,2.499408046307517e-13,1.0000000000000002,1.0,-3.4134881301479108e-18,1.185336484707576e-15,0.6952252409485741,0.6952252409485741,0.1621266887753592,3.100000321865082e-05,0.00021695898612961173
sum_of_sines,256,1.0,blackman,1,0.0,16000,0.5,256,256,8000,31,9.8741990509805e-30,2.201272283572543e-15,3.303999947061304e-13,1.0000000000000002,1.0,3.4134881301479108e-18,7.211373894766923e-16,0.6922202419269161,0.6922202419269161,0.22418948526968313,3.445800393819809e-05,0.00023850001161918044
sum_of_sines,256,1.0,blackman,2,inf,16000,0.5,256,512,8000,31,5.143174636850515e-30,1.4660764409714867e-15,3.5187307117014225e-13,1.0000000000000002,1.0,-6.524250226091327e-13,4.912295365113427e-10,0.6990649426119309,0.6990649426119309,0.15080544700111445,5.3957977797836065e-05,0.00027962500462308526
sum_of_sines,256,1.0,blackman,2,20.0,16000,0.5,256,512,8000,31,5.455960808979017e-30,1.497636850119782e-15,3.572939407809151e-13,1.0,1.0,-8.701596790786888e-18,4.102008775931257e-15,0.6977502937099531,0.6977502937099533,0.15279617312088437,5.387497367337346e-05,0.0002774579916149378
sum_of_sines,256,1.0,blackman,2,10.0,16000,0.5,256,512,8000,31,6.1830813227053946e-30,1.629585156191502e-15,3.7395277089129714e-13,1.0,1.0,-3.609344006467873e-18,1.2248414990910375e-15,0.6952252409485741,0.6952252409485742,0.1621266887753592,5.545798921957612e-05,0.00026000000070780516
sum_of_sines,256,1.0,blackman,2,0.0,16000,0.5,256,512,8000,31,1.1215328130567568e-29,2.364230055988591e-15,5.045843292755839e-13,1.0,1.0,4.784479264387646e-18,6.524432378334741e-16,0.6922202419269161,0.6922202419269161,0.22418948526968313,5.462497938424349e-05,0.00028837501304224133
sum_of_sines,256,0.75,rect,1,inf,16000,0.5,192,256,8000,41,1.5510155714819852e-29,2.4109086382095045e-15,4.810634437042463e-13,1.0000000000000002,1.0,1.1186850903616287e-16,1.0334127265430703e-14,0.3134061582311726,0.31340615823117296,0.10225568138798098,3.57080134563148e-05,0.0002952920040115714
sum_of_sines,256,0.75,rect,1,20.0,16000,0.5,192,256,8000,41,1.5104258703590328e-29,2.409296879126261e-15,4.852105685571928e-13,1.0,1.0,-5.271866953822199e-17,6.001647843932541e-15,0.3123010012516375,0.3123010012516375,0.10396572903210366,4.016701132059097e-05,0.0002923329593613744
sum_of_sines,256,0.75,rect,1,10.0,16000,0.5,192,256,8000,41,1.625013491800381e-29,2.576866935872752e-15,5.12444518767552e-13,1.0,1.0,7.404307519413201e-18,1.6054643770560183e-15,0.30998885444216845,0.30998885444216845,0.1105639814211325,3.6457960959523916e-05,0.00030395796056836843
sum_of_sines,256,0.75,rect,1,0.0,16000,0.5,192,256,8000,41,3.1698516768815536e-29,3.880094722584552e-15,6.917537995245819e-13,1.0000000000000002,1.0,5.542653057389311e-18,5.789917147973093e-16,0.30628424345900723,0.30628424345900723,0.15025858048688917,3.549997927621007e-05,0.00030270800925791264
sum_of_sines,256,0.75,rect,2,inf,16000,0.5,192,512,8000,41,1.6712866626953384e-29,2.545142453097052e-15,7.184724622843782e-13,1.0,0.9999999999999998,-1.0196789212449037e-17,9.344973548968863e-15,0.3134061582311726,0.3134061582311726,0.10225568138798098,7.891602581366897e-05,0.00035912502789869905
sum_of_sines,256,0.75,rect,2,20.0,16000,0.5,192,512,8000,41,1.8355054849269782e-29,2.6206055686975857e-15,7.459773743407865e-13,0.9999999999999999,1.0,4.042751905599608e-17,3.852833519782598e-15,0.3123010012516375,0.3123010012516375,0.10396572903210366,7.775000995025039e-05,0.0003676250344142318
sum_of_sines,256,0.75,rect,2,10.0,16000,0.5,192,512,8000,41,1.8373931099257436e-29,2.7623640111017368e-15,7.580555879977872e-13,1.0000000000000004,0.9999999999999998,1.6839510815579737e-17,1.829440118532847e-15,0.30998885444216845,0.30998885444216845,0.1105639814211325,7.150002056732774e-05,0.0003759170067496598
sum_of_sines,256,0.75,rect,2,0.0,16000,0.5,192,512,8000,41,3.838565600034334e-29,4.2815770182646734e-15,1.0575437429156406e-12,1.0,1.0,2.0943612697768768e-18,6.721187546575271e-16,0.30628424345900723,0.30628424345900723,0.15025858048688917,6.187503458932042e-05,0.00035991595359519124
sum_of_sines,256,0.75,hann,1,inf,16000,0.5,192,256,8000,41,5.74282066327188e-30,1.5563439836753943e-15,3.0413329523693553e-13,1.0000000000000002,1.0,6.922340834016829e-13,1.5064470049995818e-10,0.5098997832728136,0.5098997832728136,0.10478172466277993,3.600004129111767e-05,0.0002959999837912619
sum_of_sines,256,0.75,hann,1,20.0,16000,0.5,192,256,8000,41,5.549520816833926e-30,1.542840846611214e-15,2.974440280943891e-13,1.0000000000000002,0.9999999999999999,4.717601648083268e-17,4.184782767653743e-15,0.5095419445493812,0.5095419445493812,0.10655473934851353,4.1665975004434586e-05,0.0002954580122604966
sum_of_sines,256,0.75,hann,1,10.0,16000,0.5,192,256,8000,41,6.639893261489248e-30,1.6814838605166835e-15,3.171726950827117e-13,0.9999999999999999,1.0,-3.977170896141948e-18,1.9479568556734884e-15,0.5085411684187008,0.5085411684187008,0.11336249152251875,3.56250093318522e-05,0.0002819159999489784
sum_of_sines,256,0.75,hann,1,0.0,16000,0.5,192,256,8000,41,1.101951879173248e-29,2.3233659237701564e-15,4.1374993947678e-13,0.9999999999999999,1.0,4.104101882189031e-18,6.740147906821962e-16,0.5057734480259155,0.5057734480259155,0.15416812464606083,3.5375007428228855e-05,0.0002956670359708369
sum_of_sines,256,0.75,hann,2,inf,16000,0.5,192,512,8000,41,7.000168223385946e-30,1.659966933337056e-15,4.63472745985388e-13,1.0000000000000002,1.0,-1.386866760491533e-12,2.0474769718100195e-10,0.5098997832728134,0.5098997832728136,0.10478172466277993,6.487499922513962e-05,0.0003649169811978936
sum_of_sines,256,0.75,hann,2,20.0,16000,0.5,192,512,8000,41,6.833882351003024e-30,1.6517588713206678e-15,4.570065339479806e-13,1.0,0.9999999999999999,2.320721528227509e-17,4.13690458187037e-15,0.5095419445493812,0.5095419445493812,0.10655473934851353,7.07499566487968e-05,0.00036829104647040367
sum_of_sines,256,0.75,hann,2,10.0,16000,0.5,192,512,8000,41,7.384945994624551e-30,1.769588509008844e-15,4.75444020542005e-13,1.0,1.0,5.711894372118755e-18,1.4448140151500867e-15,0.5085411684187008,0.5085411684187008,0.11336249152251875,6.59999786876142e-05,0.00036925001768395305
sum_of_sines,256,0.75,hann,2,0.0,16000,0.5,192,512,8000,41,1.2651401216535877e-29,2.519712292811739e-15,6.25496149159552e-13,1.0,1.0,-2.58093004962403e-18,5.897993393159206e-16,0.5057734480259155,0.5057734480259155,0.15416812464606083,6.929202936589718e-05,0.00036566698690876365
sum_of_sines,256,0.75,hamming,1,inf,16000,0.5,192,256,8000,41,6.288237681577953e-30,1.594032047174114e-15,3.145844415314892e-13,1.0000000000000002,1.0,-3.141965007952139e-16,7.479185834442018e-14,0.48059639573544755,0.48059639573544755,0.10225568138798098,3.9624981582164764e-05,0.00030695798341184855
sum_of_sines,256,0.75,hamming,1,20.0,16000,0.5,192,256,8000,41,6.459109135806598e-30,1.5999099186852144e-15,3.188444937008975e-13,1.0,1.0,-2.0943612697768767e-17,4.563666980867687e-15,0.48026232691083903,0.48026232691083903,0.10396572903210366,3.57080134563148e-05,0.00029358401661738753
sum_of_sines,256,0.75,hamming,1,10.0,16000,0.5,192,256,8000,41,7.39771183231024e-30,1.744924562332013e-15,3.349719421411858e-13,1.0,1.0,-1.362392583572029e-17,2.2393129735478376e-15,0.47932222137970504,0.47932222137970504,0.1105639814211325,4.112499300390482e-05,0.0002934169606305659
sum_of_sines,256,0.75,hamming,1,0.0,16000,0.5,192,256,8000,41,1.1857432119762292e-29,2.4245061200897983e-15,4.3054256799836436e-13,0.9999999999999999,1.0,2.7501713643534748e-18,7.533466064419666e-16,0.4767022297882613,0.4767022297882613,0.15025858048688917,3.524997737258673e-05,0.0003107499796897173
sum_of_sines,256,0.75,hamming,2,inf,16000,0.5,192,512,8000,41,7.915940051892379e-30,1.70747719441522e-15,4.832249127302769e-13,1.0,0.9999999999999999,-4.607383241865718e-16,8.233323754130152e-14,0.48059639573544755,0.48059639573544755,0.10225568138798098,7.937499321997166e-05,0.00036983401514589787
sum_of_sines,256,0.75,hamming,2,20.0,16000,0.5,192,512,8000,41,7.311203782093799e-30,1.6909391860101823e-15,4.754389741017735e-13,1.0,1.0,6.6427216031307e-18,4.322250817110751e-15,0.480262326910839,0.48026232691083903,0.10396572903210366,6.52919989079237e-05,0.0003837089752778411
sum_of_sines,256,0.75,hamming,2,10.0,16000,0.5,192,512,8000,41,7.991944600548359e-30,1.8273617753521154e-15,4.945295434339685e-13,1.0000000000000002,1.0,-1.254501245432008e-17,1.82669176165822e-15,0.47932222137970504,0.47932222137970504,0.1105639814211325,6.516603752970695e-05,0.00038525002310052514
sum_of_sines,256,0.75,hamming,2,0.0,16000,0.5,192,512,8000,41,1.4047122940820189e-29,2.5986527885508543e-15,6.489001894369906e-13,1.0000000000000002,0.9999999999999999,-2.7290162000122942e-18,6.190739950956105e-16,0.4767022297882613,0.4767022297882613,0.15025858048688917,6.895896513015032e-05,0.0003482910105958581
sum_of_sines,256,0.75,blackman,1,inf,16000,0.5,192,256,8000,41,4.444318636588023e-30,1.3760110004138714e-15,2.681623955785944e-13,1.0,1.0,8.672269372812215e-13,3.63545570604018e-10,0.6020239610339733,0.6020239610339733,0.10478172466277993,3.749999450519681e-05,0.00028612499590963125
sum_of_sines,256,0.75,blackman,1,20.0,16000,0.5,192,256,8000,41,4.820208303285358e-30,1.4162330966005388e-15,2.692845170362188e-13,1.0,1.0,-9.308272310119453e-19,4.970813324428195e-15,0.6017252570826018,0.6017252570826018,0.10655473934851353,3.8375030271708965e-05,0.0003107500378973782
sum_of_sines,256,0.75,blackman,1,10.0,16000,0.5,192,256,8000,41,5.110575066343326e-30,1.491670801212655e-15,2.82290991795921e-13,1.0000000000000002,0.9999999999999998,2.1155164341180574e-19,1.5322571259538408e-15,0.6007998244656796,0.6007998244656796,0.11336249152251875,4.458398325368762e-05,0.0002994999522343278
sum_of_sines,256,0.75,blackman,1,0.0,16000,0.5,192,256,8000,41,9.541292277316577e-30,2.1632034800375067e-15,3.7952686436815743e-13,1.0,1.0,-2.0732061054356962e-18,7.032999930444943e-16,0.5979294425395568,0.5979294425395568,0.15416812464606083,4.0207989513874054e-05,0.0003044579643756151
sum_of_sines,256,0.75,blackman,2,inf,16000,0.5,192,512,8000,41,4.950843477010913e-30,1.4401304173704208e-15,3.9957445303517616e-13,1.0,1.0,-5.924517164966648e-12,5.181555899867477e-10,0.6020239610339733,0.6020239610339733,0.10478172466277993,7.216603262349963e-05,0.0003577909665182233
sum_of_sines,256,0.75,blackman,2,20.0,16000,0.5,192,512,8000,41,5.3123307451670516e-30,1.4918458064832937e-15,4.074363712862296e-13,1.0,1.0,-8.483220900813411e-18,4.848860270881923e-15,0.6017252570826017,0.6017252570826018,0.10655473934851353,7.395801367238164e-05,0.00037391699152067304
sum_of_sines,256,0.75,blackman,2,10.0,16000,0.5,192,512,8000,41,5.918996495736197e-30,1.5949380831969138e-15,4.300631401657343e-13,1.0,0.9999999999999998,2.6232403783063912e-18,1.5096411767883644e-15,0.6007998244656796,0.6007998244656796,0.11336249152251875,7.712503429502249e-05,0.0003692079917527735
sum_of_sines,256,0.75,blackman,2,0.0,16000,0.5,192,512,8000,41,1.1463160995376332e-29,2.385604086712467e-15,5.816660722639692e-13,1.0,1.0,3.236740144200628e-18,7.106376953500555e-16,0.5979294425395567,0.5979294425395568,0.15416812464606083,7.145898416638374e-05,0.0003465409972704947
sum_of_sines,256,0.5,rect,1,inf,16000,0.5,128,256,8000,61,1.544707495224214e-29,2.399655337113961e-15,5.970803561558899e-13,0.9999999999999999,1.0,1.467405432137758e-17,1.0104250069298022e-14,0.9544214368137527,0.9544214368137527,0.10225568138798098,5.0166971050202847e-05,0.0004034170415252447
sum_of_sines,256,0.5,rect,1,20.0,16000,0.5,128,256,8000,61,1.363002187994482e-29,2.3579246621020858e-15,5.838648293411715e-13,0.9999999999999999,1.0,-1.376403544873401e-17,5.947553901606153e-15,0.9540863211859034,0.9540863211859034,0.10396572903210366,4.858296597376466e-05,0.00041616702219471335
sum_of_sines,256,0.5,rect,1,10.0,16000,0.5,128,256,8000,61,1.6286318443339998e-29,2.57589662153043e-15,6.224528547327861e-13,1.0,1.0,-5.346360876780979e-18,1.554465535358488e-15,0.9532983480747063,0.9532983480747063,0.1105639814211325,4.516699118539691e-05,0.0004279169952496886
sum_of_sines,256,0.5,rect,1,0.0,16000,0.5,128,256,8000,61,3.139637495577539e-29,3.897932537422939e-15,8.49726916320775e-13,0.9999999999999999,1.0,7.536093789079572e-18,6.731167119043203e-16,0.9516347207331627,0.951634720733163,0.15025858048688917,4.2750034481287e-05,0.00042204197961837053
sum_of_sines,256,0.5,rect,2,inf,16000,0.5,128,512,8000,61,1.714488188939023e-29,2.5439617575814764e-15,8.844110138966952e-13,1.0,1.0,3.254739374189272e-17,1.0163888499928502e-14,0.9544214368137527,0.9544214368137527,0.10225568138798098,9.87079693004489e-05,0.0005112499929964542
sum_of_sines,256,0.5,rect,2,20.0,16000,0.5,128,512,8000,61,1.764917870245489e-29,2.6141715132037962e-15,9.042584868014383e-13,1.0,1.0,3.375601255712246e-17,4.3693959203483234e-15,0.9540863211859034,0.9540863211859034,0.10396572903210366,8.687499212101102e-05,0.000538624997716397
sum_of_sines,256,0.5,rect,2,10.0,16000,0.5,128,512,8000,61,1.807227157298052e-29,2.7468916338157546e-15,9.291008406670605e-13,1.0000000000000002,1.0,2.8438089770111592e-18,1.7013732493750235e-15,0.9532983480747066,0.9532983480747066,0.1105639814211325,8.979195263236761e-05,0.0005265420186333358
sum_of_sines,256,0.5,rect,2,0.0,16000,0.5,128,512,8000,61,3.864948573918391e-29,4.304264406616194e-15,1.29003463836085e-12,1.0,0.9999999999999998,-4.237275375746627e-18,7.624284638455887e-16,0.951634720733163,0.9516347207331624,0.15025858048688917,9.179196786135435e-05,0.0005606660270132124
sum_of_sines,256,0.5,hann,1,inf,16000,0.5,128,256,8000,61,5.7042648484833275e-30,1.554677404043872e-15,3.7044273058819e-13,1.0,0.9999999999999999,1.2025708866783331e-13,1.4471969829356887e-10,0.2708207946302728,0.2708207946302728,0.10478172466277993,4.958396311849356e-05,0.00045900000259280205
sum_of_sines,256,0.5,hann,1,20.0,16000,0.5,128,256,8000,61,5.8770673001522915e-30,1.561408296166958e-15,3.69663666602431e-13,0.9999999999999998,0.9999999999999999,-2.8807784937123045e-17,3.836613355565314e-15,0.2705279695589072,0.2705279695589072,0.10655473934851353,5.083298310637474e-05,0.0004927500267513096
sum_of_sines,256,0.5,hann,1,10.0,16000,0.5,128,256,8000,61,6.603915205816244e-30,1.6690874760970842e-15,3.916368116869405e-13,1.0,1.0,2.275047181608927e-18,1.706843379209308e-15,0.2701307988739737,0.27013079887397384,0.11336249152251875,4.9957947339862585e-05,0.0004753330140374601
sum_of_sines,256,0.5,hann,1,0.0,16000,0.5,128,256,8000,61,1.1101416982410125e-29,2.326977799600067e-15,5.045702737119804e-13,1.0,1.0,4.208837285976516e-18,6.45124188398942e-16,0.27048936810970886,0.27048936810970886,0.15416812464606083,4.75830165669322e-05,0.0004556250059977174
sum_of_sines,256,0.5,hann,2,inf,16000,0.5,128,512,8000,61,7.085475865790912e-30,1.6607625870922916e-15,5.652101268766573e-13,1.0,1.0,-3.812839160974893e-13,1.9893397845844023e-10,0.2708207946302728,0.2708207946302728,0.10478172466277993,9.225000394508243e-05,0.0005264579667709768
sum_of_sines,256,0.5,hann,2,20.0,16000,0.5,128,512,8000,61,6.799382727841466e-30,1.6509201371328606e-15,5.5693129020785e-13,0.9999999999999998,0.9999999999999999,-1.4190606795285683e-17,4.2593718009277826e-15,0.2705279695589072,0.2705279695589072,0.10655473934851353,9.216699982061982e-05,0.0005333749577403069
sum_of_sines,256,0.5,hann,2,10.0,16000,0.5,128,512,8000,61,7.341113831136251e-30,1.7631349050377592e-15,5.786665431696456e-13,1.0,1.0,5.872465537528044e-18,1.4225862516149387e-15,0.2701307988739737,0.2701307988739737,0.11336249152251875,0.00010741699952632189,0.0005452909972518682
sum_of_sines,256,0.5,hann,2,0.0,16000,0.5,128,512,8000,61,1.272690636937126e-29,2.501072230411469e-15,7.600451227330344e-13,1.0,1.0,-5.687617954022319e-20,6.045637257882272e-16,0.27048936810970886,0.27048936810970886,0.15416812464606083,0.00010495801689103246,0.0005609579966403544
sum_of_sines,256,0.5,hamming,1,inf,16000,0.5,128,256,8000,61,6.342485369276567e-30,1.5950289971634453e-15,3.8475856116215334e-13,1.0,0.9999999999999999,-2.03616722753999e-17,7.253301571543795e-14,0.22722413529206312,0.22722413529206326,0.10225568138798098,4.9291003961116076e-05,0.000457458954770118
sum_of_sines,256,0.5,hamming,1,20.0,16000,0.5,128,256,8000,61,6.199465246928271e-30,1.5852563198200337e-15,3.857206864961249e-13,1.0,1.0,6.1141893005739925e-18,4.581152019491328e-15,0.2269999433002992,0.2269999433002992,0.10396572903210366,5.0708011258393526e-05,0.0004741669981740415
